"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,"PM.25","Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
